Timestamp,Error,Integral,Derivative,Out
2026-05-10T17:56:06.405014,7.770040999999999,3.174813531622648,24.7095673162619,4.6620246
2026-05-10T17:56:06.720855,5.664490000000001,4.963853674027681,-6.666632179620363,3.3986940000000003
2026-05-10T17:56:07.027597,5.6642730000000014,6.701265765663862,-0.0007074586662040532,3.3985638000000007
2026-05-10T17:56:07.339646,5.664471000000001,8.468819964119673,0.0006345294865501776,3.3986826000000003
2026-05-10T17:56:07.659880,6.657920000000001,10.600866685005904,3.102325995619188,3.994752
2026-05-10T17:56:08.007415,5.663532,12.569084971400978,-2.8613433262684183,3.3981192
2026-05-10T17:56:08.353647,5.655380000000001,14.527110953413727,-0.023545478039368756,3.3932280000000006
2026-05-10T17:56:08.713242,-2.6401330000000005,-0.949354866106272,-23.069621703268705,-1.5840798000000003
2026-05-10T17:56:09.076873,-2.8421850000000006,-1.9828404618999964,-0.5556624745978754,-1.7053110000000002
2026-05-10T17:56:09.438837,1.6521950000000007,0.5980197274351122,12.416968577187472,0.9913170000000004
2026-05-10T17:56:09.792643,-2.8415040000000005,-1.005315473968506,-12.701349988069538,-1.7049024000000002
2026-05-10T17:56:10.144028,-1.4672049999999999,-1.5208568808145524,3.9111860609426117,-0.8803229999999999
2026-05-10T17:56:10.513101,2.6555590000000002,0.980073372180462,11.170840220583086,1.5933354000000002
2026-05-10T17:56:10.892039,5.6601099999999995,3.124852627029419,7.929062686596913,3.396066
2026-05-10T17:56:11.284022,18.874071,10.523051209909916,33.711076461552125,11.3244426
2026-05-10T17:56:11.642297,-1.4633099999999999,-0.5242550867772102,-56.76605481132298,-0.8779859999999999
2026-05-10T17:56:11.994403,5.654447000000001,1.990909975803614,20.21536895415558,3.3926682000000006
2026-05-10T17:56:12.354569,2.9422580000000007,3.0505834254028805,-7.530583865982263,1.7653548000000003
2026-05-10T17:56:12.726609,2.046576999999999,3.8119778503992565,-2.407530280965385,1.2279461999999994
2026-05-10T17:56:13.090350,2.046576999999999,4.556386527117253,0.0,1.2279461999999994
2026-05-10T17:56:13.422683,4.056528,5.904473087591649,6.048144643811885,2.4339168
2026-05-10T17:56:13.782895,1.770002999999999,6.54203310527277,-6.347882548054014,1.0620017999999993
2026-05-10T17:56:14.119516,5.665782,8.449216745720864,11.573418556061037,3.3994692
2026-05-10T17:56:14.474369,1.4698425000000004,8.970784478462697,-11.82467744334463,0.8819055000000002
2026-05-10T17:56:14.828575,3.770468000000001,10.306278421745779,6.495300762210425,2.2622808000000005
2026-05-10T17:56:15.181056,-2.434748,-0.8581760159769057,-17.604939970700105,-1.4608488
2026-05-10T17:56:15.536073,-2.9220830000000007,-1.8955447972240451,-1.3727358530039913,-1.7532498000000003
2026-05-10T17:56:15.894314,-2.8191310000000005,-2.9054504822859766,0.28738839577301917,-1.6914786000000002
2026-05-10T17:56:16.261575,3.3786830000000005,1.2408316877825263,16.876139612766018,2.0272098
2026-05-10T17:56:16.621200,-3.2260679999999997,-1.1601450335941315,-18.366131157806805,-1.9356407999999998
2026-05-10T17:56:16.974670,1.4755979999999997,0.5215635702538489,13.301866429994973,0.8853587999999998
